Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
"Burdick 221, N283.13",False,False,False,892533,,Drawings and Prints,1963,Print,James W. Tate from Defenders & Offenders (N283) issued by D. Buchner & Co.,,,,,,9882,Publisher, ,"D. Buchner & Co., New York","American, 19th century", ,D. Buchner & Co.,American,1850      ,1900      ,,,,1880–99,1880,1899,Commercial color lithograph,Sheet: 3 7/16 × 2 1/2 in. (8.8 × 6.3 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892533,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 221, N283.14",False,False,False,892534,,Drawings and Prints,1963,Print,James Titterington from Defenders & Offenders (N283) issued by D. Buchner & Co.,,,,,,9882,Publisher, ,"D. Buchner & Co., New York","American, 19th century", ,D. Buchner & Co.,American,1850      ,1900      ,,,,1880–99,1880,1899,Commercial color lithograph,Sheet: 3 1/2 × 2 1/2 in. (8.9 × 6.3 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892534,,,"Metropolitan Museum of Art, New York, NY",,,
2022.406,False,False,False,892535,,The American Wing,2022,,Cherries,American,,,,,18254,Artist, ,Charles Ethan Porter,1847–1923, ,"Porter, Charles Ethan",American,1847      ,1923      ,,http://vocab.getty.edu/page/ulan/500122066,https://www.wikidata.org/wiki/Q5077434,ca. 1885,1880,1890,Oil on canvas,10 1/2 × 13 in. (26.7 × 33 cm),"Purchase, Maria DeWitt Jesup Fund, 2022",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/892535,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 221, N283.15",False,False,False,892536,,Drawings and Prints,1963,Print,Antone Werner from Defenders & Offenders (N283) issued by D. Buchner & Co.,,,,,,9882,Publisher, ,"D. Buchner & Co., New York","American, 19th century", ,D. Buchner & Co.,American,1850      ,1900      ,,,,1880–99,1880,1899,Commercial color lithograph,Sheet: 3 9/16 × 2 9/16 in. (9 × 6.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892536,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 221, N283.16",False,False,False,892537,,Drawings and Prints,1963,Print,Alfred Clegg from Defenders & Offenders (N283) issued by D. Buchner & Co.,,,,,,9882,Publisher, ,"D. Buchner & Co., New York","American, 19th century", ,D. Buchner & Co.,American,1850      ,1900      ,,,,1880–99,1880,1899,Commercial color lithograph,Sheet: 3 1/2 × 2 9/16 in. (8.9 × 6.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892537,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 221, N283.17",False,False,False,892540,,Drawings and Prints,1963,Print,Clifford Dale from Defenders & Offenders (N283) issued by D. Buchner & Co.,,,,,,9882,Publisher, ,"D. Buchner & Co., New York","American, 19th century", ,D. Buchner & Co.,American,1850      ,1900      ,,,,1880–99,1880,1899,Commercial color lithograph,Sheet: 3 9/16 × 2 9/16 in. (9 × 6.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892540,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 221, N283.18",False,False,False,892541,,Drawings and Prints,1963,Print,J. S. Danford from Defenders & Offenders (N283) issued by D. Buchner & Co.,,,,,,9882,Publisher, ,"D. Buchner & Co., New York","American, 19th century", ,D. Buchner & Co.,American,1850      ,1900      ,,,,1880–99,1880,1899,Commercial color lithograph,Sheet: 3 9/16 × 2 9/16 in. (9 × 6.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892541,,,"Metropolitan Museum of Art, New York, NY",,,
Burdick 221(71),False,False,False,892542,,Drawings and Prints,1963,Print,"Album 221, Page 71",,,,,,,,,,,,,,,,,,,1880–99,1880,1899,Commercial color lithographs,Sheet: 15 × 12 5/8 in. (38.1 × 32.1 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892542,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 221, N283.19",False,False,False,892544,,Drawings and Prints,1963,Print,Thomas Reily from Defenders & Offenders (N283) issued by D. Buchner & Co.,,,,,,9882,Publisher, ,"D. Buchner & Co., New York","American, 19th century", ,D. Buchner & Co.,American,1850      ,1900      ,,,,1880–99,1880,1899,Commercial color lithograph,Sheet: 3 3/8 × 2 9/16 in. (8.6 × 6.5 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892544,,,"Metropolitan Museum of Art, New York, NY",,,
"Burdick 221, N283.20",False,False,False,892545,,Drawings and Prints,1963,Print,Sadie Hill from Defenders & Offenders (N283) issued by D. Buchner & Co.,,,,,,9882,Publisher, ,"D. Buchner & Co., New York","American, 19th century", ,D. Buchner & Co.,American,1850      ,1900      ,,,,1880–99,1880,1899,Commercial color lithograph,Sheet: 3 1/2 × 2 1/2 in. (8.9 × 6.4 cm),"The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick",,,,,,,,,,,,Prints|Ephemera,,http://www.metmuseum.org/art/collection/search/892545,,,"Metropolitan Museum of Art, New York, NY",,,
