Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
26.216.64,False,False,True,13310,,The American Wing,1926.0,Drawing,Head of a Sleeping Child (from McGuire Scrapbook),American,,,,,302,Artist, ,James Whitehorne,1803–1888, ,"Whitehorne, James",American,1803      ,1888      ,,,https://www.wikidata.org/wiki/Q22691252,1840,1840,1840,Graphite on off-white wove paper,6 1/16 x 5 1/8 in. (15.4 x 13 cm),"Gift of James C. McGuire, 1926",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13310,,,"Metropolitan Museum of Art, New York, NY",Sleeping|Heads,http://vocab.getty.edu/page/aat/300375130|http://vocab.getty.edu/page/aat/300375054,https://www.wikidata.org/wiki/Q35831|https://www.wikidata.org/wiki/Q3409626
52.99,False,False,False,13311,,The American Wing,1952.0,"Painting, miniature",Self-Portrait,American,,,,,302,Artist, ,William J. Whittemore,1860–1955, ,"Whittemore, William J.",American,1860      ,1955      ,,http://vocab.getty.edu/page/ulan/500060352,https://www.wikidata.org/wiki/Q15998763,1933,1933,1933,Watercolor on ivory,Sight: 3 1/8 x 2 5/8 in. (7.9 x 6.7 cm),"Gift of the artist, 1952",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13311,https://www.wikidata.org/wiki/Q20176845,,"Metropolitan Museum of Art, New York, NY",Men|Self-portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300124534,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q192110
13.39.1,False,False,True,13312,774,The American Wing,1913.0,Painting,The Camp Meeting,American,,,,,302,Artist, ,Worthington Whittredge,"Springfield, Ohio 1820–1910 Summit, New Jersey", ,"Whittredge, Worthington",American,1820      ,1910      ,,http://vocab.getty.edu/page/ulan/500017639,https://www.wikidata.org/wiki/Q1370512,1874,1874,1874,Oil on canvas,16 x 40 11/16 in. (40.6 x 103.3 cm),"Amelia B. Lazarus Fund, 1913",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13312,https://www.wikidata.org/wiki/Q20171945,,"Metropolitan Museum of Art, New York, NY",Landscapes|Trees,http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300132410,https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q10884
05.13.10,False,False,True,13313,774,The American Wing,1905.0,Painting,Evening in the Woods,American,,,,,302,Artist, ,Worthington Whittredge,"Springfield, Ohio 1820–1910 Summit, New Jersey", ,"Whittredge, Worthington",American,1820      ,1910      ,,http://vocab.getty.edu/page/ulan/500017639,https://www.wikidata.org/wiki/Q1370512,1876,1876,1876,Oil on canvas,42 5/16 x 36 1/8 in. (107.5 x 91.7 cm),"Bequest of Henry H. Cook, 1905",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13313,https://www.wikidata.org/wiki/Q19924704,,"Metropolitan Museum of Art, New York, NY",Trees|Landscapes,http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q191163
21.115.4,True,True,True,13315,761,The American Wing,1921.0,Painting,The Trout Pool,American,,,,,302,Artist, ,Worthington Whittredge,"Springfield, Ohio 1820–1910 Summit, New Jersey", ,"Whittredge, Worthington",American,1820      ,1910      ,,http://vocab.getty.edu/page/ulan/500017639,https://www.wikidata.org/wiki/Q1370512,1870,1870,1870,Oil on canvas,36 x 27 1/8 in. (91.4 x 68.9 cm),"Gift of Colonel Charles A. Fowler, 1921",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13315,https://www.wikidata.org/wiki/Q19925092,,"Metropolitan Museum of Art, New York, NY",Forests|Landscapes,http://vocab.getty.edu/page/aat/300387598|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q4421|https://www.wikidata.org/wiki/Q191163
14.98,False,False,False,13316,774,The American Wing,1914.0,Painting,George A. Hearn,American,,,,,302,Artist, ,Irving Ramsey Wiles,1861–1948, ,"Wiles, Irving Ramsey",American,1861      ,1948      ,,http://vocab.getty.edu/page/ulan/500030155,https://www.wikidata.org/wiki/Q3950852,1913–14,1913,1914,Oil on canvas,57 x 38 1/4 in. (144.8 x 97.2 cm),"Rogers Fund, 1914",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13316,https://www.wikidata.org/wiki/Q20171980,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
12.218,False,False,False,13317,774,The American Wing,1912.0,Painting,Lemuel Maynard Wiles,American,,,,,302,Artist, ,Irving Ramsey Wiles,1861–1948, ,"Wiles, Irving Ramsey",American,1861      ,1948      ,,http://vocab.getty.edu/page/ulan/500030155,https://www.wikidata.org/wiki/Q3950852,1904,1904,1904,Oil on canvas,22 1/8 x 18 1/4 in. (56.2 x 46.4 cm),"Rogers Fund, 1912",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13317,https://www.wikidata.org/wiki/Q19924858,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
15.65,False,False,True,13320,,The American Wing,1915.0,"Painting, miniature",Edward Coverly,American,,,,,16538,Artist, ,Henry Williams,"American, Boston, Massachusetts 1787–1830 Boston, Massachusetts", ,"Williams, Henry",American,1787      ,1830      ,,http://vocab.getty.edu/page/ulan/500019959,https://www.wikidata.org/wiki/Q20127277,ca. 1810–15,1807,1815,Watercolor on ivory,Sight: 3 1/16 x 2 5/8 in. (7.8 x 6.7 cm),"Amelia B. Lazarus Fund, 1915",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13320,https://www.wikidata.org/wiki/Q20176836,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
50.187.49,False,False,True,13321,,The American Wing,1950.0,"Painting, miniature",Gorham L. Freeman,American,,,,,16538,Artist, ,Henry Williams,"American, Boston, Massachusetts 1787–1830 Boston, Massachusetts", ,"Williams, Henry",American,1787      ,1830      ,,http://vocab.getty.edu/page/ulan/500019959,https://www.wikidata.org/wiki/Q20127277,1813,1813,1813,Watercolor on ivory,3 1/8 x 2 9/16 in. (7.9 x 6.7 cm),"The Glenn Tilley Morse Collection, Bequest of Glenn Tilley Morse, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13321,https://www.wikidata.org/wiki/Q19925427,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
27.77,False,False,True,13323,,The American Wing,1927.0,Drawing,Mrs. Ichabod M. Cushman (nee Nancy Blymer),American,,,,,16538,Artist, ,Henry Williams,"American, Boston, Massachusetts 1787–1830 Boston, Massachusetts", ,"Williams, Henry",American,1787      ,1830      ,,http://vocab.getty.edu/page/ulan/500019959,https://www.wikidata.org/wiki/Q20127277,1787–1830,1787,1830,Pastel on blue wove paper laid down to tan paper,22 1/4 x 17 3/4 in. (56.5 x 45.1 cm),"Fletcher Fund, 1927",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/13323,,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
